video_id,description_string,description_list,comments
7190853621532216619,nothing beats being in community with fellow minnesotans ❤️,"['nothing', 'beats', 'being', 'in', 'community', 'with', 'fellow', 'minnesotans']","['so now that you have free time ho home', 'Some people did some thing… Today! YAAAASSSS', 'you have a quarter of a million followers yet only 13 comments on this video. seems sus... LMAOOO', 'Minnesota is NOT your home!', 'ilhan omer flow back sister', 'Queen 🥰🥰', '🥰🥰', 'MASHA Allah 🙏 much Love to you Ilhan May Allah continue to guide you and protect you my dear sister', '🥰🥰🥰', 'you are loud and strong 🥰🥰 we are proud of your leadership. Xaawo tako 💪💪 gob baa tahay', 'habaryaro sadaqo ma labixi', 'I wanna be like her when I grow up 👑', 'yes all 3 or 4 that showed for you !', 'please iPhone13 please I am girl soomali please abaayo 🥺🥺🥺🥺🥺🥺🥰🥰🥰🥰🥰', 'your state is doing so much good for their constituents congratulations girl!', 'follow back abayo🥰', '🥰🥰🥰🥰🥰🥰', 'Blessed Is You ❤️', '😭😭😭😭😭😭', 'abayo ilahaan,,,walasheydha igaweyn,,,waxan rabaa inankushegooo,,,inteekahilikaraaa plz\nsomething so urgent waye wlhi', 'habaryaro alleh haku xafido', 'I love you for the sake of ALLAH', 'take me to that place', 'Asc Abayooy ilhan omar waxan ku cadibanahyv visaha nbi nalagu xareye ee hada naga cawin karto sister nagaso caawi i.Allah', '#israelcuak', 'How much money did you get voting “yes” on Resolution 888? I hope it’s good enough for you to tell yourself to betray your people', 'Keep promoting music please. Smh.', 'from the river to the sea, Palestine will be free 🇵🇸🇵🇸🇵🇸', 'ilahaney hadad qoralkayga aragto fallow iisaar 🥺 pells melan kala xiriro baan wayay', 'Good thing is this life is short but your soul will burn for eternity in Hell', 'Keep faking it until u are in ur grave because America was never ur home u stitching ur ass to them and they throw u out as they should', 'your fired🥰🥰🥰🥰', 'You should stop being an anti semite', 'Politics is an ugly profession. You… keep shining your light. You’re a real force for something different, and I dare say, better.', 'Whenever assholes like this are confronted with their BS out comes the liberal playbook. “ Call them racist , Nazis and white supremacist “', 'SHAME ON YOU! You are ADVOCATING for the ETHNIC CLEANSING of PALESTINIANS']"
7186093926674255150,stay civil! repost from rep. jimmy gomez,"['stay', 'civil', 'repost', 'from', 'rep', 'jimmy', 'gomez']","['the “stay civil” woulda had me in TEARS', ""Loving how y'all were just as nosey as us at home were 😂😂😂"", 'Look a group of overpaid rich people who belive they are representing the people. They only represent the almighty dollar', 'why do you support Omar when she is so racist?', 'The same i see on the streets back bitting always 😩', 'Embarrassing', 'What do you think they gave Gaetz to get his vote?', 'How come there is no one wearing a face mask?', 'Who yelled ""ON YOUR KNEES""?', 'abayo ila soo xiriir', ""I'm so happy you represent Minnesota"", 'I pay my tax money for this ppl', 'Bye bye', 'White on white crime', 'Can we please just skip this session and go to the 119th?', 'OH MY HOD THANK YOU FOR THIS VIDEO 😂😂😂🙌🏽🙌🏽🙌🏽🙌🏽', 'We need the video from just before this when the fight broke out!', 'Can we get more TikToks from the house floor? 😁', 'I’m gonna start saying stay civil when I go to a loud place 😭😭😭😭😭😭😭😭', 'I assume gaetz is now a pariah in the party. He got what he wanted but he killed his career doing so', 'How can he lose this many times and still be considered viable?', 'WOW you Re gorgeous sister mashallah ❣️❣️❤️🌹💯🙏🙏🙏🙏', 'love you more much Sweetheart.', 'We need a bill allowing more footage like this from the floor 😁', ""the two of you don't make one😏"", 'dee is feesha kudheh', '🥰🥰✌️✌️✌️', '🥰', 'Qabiileysada weyn wan ku salamaa', 'was this before or after that guy got pulled away??', ""Lots of love for the little girl's red nails"", '🥰🥰🥰🥰🥰🥰', ""That man couldn't stand over me like that. It definitely would have been a fight."", 'asc abayo mcn sethay', '😭😭😭😭', 'There’s a guy in the background that’s got something in his hands & it appears to be using in a threatening gesture towards the two holdouts', '🤔😭😭😭😭😭😭', 'I’m just trying to figure out what all of them are talking about. Very sad night, and I’m hoping that my dreams will wash it all away', 'We need more of these inside the chamber, first person, videos! I feel like a fly on the wall!', '😂😂😂😂', 'Puntland way goosatay🥰', '😂😂😂😂', ""I'm so proud of you guys!"", 'The chambers probably reeks', '😂😂👍🏾', 'Wow, this is amazing to see from this persoective. Thank you so much for sharing!', 'Bless Jimmy Gomez for bringing his phone into work that day. 😂', 'Omg my favorite ladies! Power houses!', 'Ilhan Omar. You do not represent our founding fathers. Your ideas are harmful', '😂😂😂😂', 'pls I went tolk to you pls', 'What did he whisper in gaetz ear to get him to vote I’m curious', 'wllla yaal ilhaan waagaal walaahi asal keeda waayuhuud iaamina', 'BYE FELICIA!!!', '🥰🥰 soomaali 🇸🇴', 'me lo voy a llevar al campo a mi hijo,', 'mishimaha ilhaan casaa', 'How much money did you get voting “yes” on Resolution 888? I hope it’s good enough for you to tell yourself to betray your people', '🥰🥰🥰', 'wll ilhaan gabar soomali yeed ayaatahay runtii oo somalino jecel Waxan Ahay wll kaa oo baahan manta icaawi oo mareykan igee wll saan qoyskeyga', 'stay civil', 'thanks for giving us be human visibility in to our system.', 'Look at all the white men.', 'Men are so emotional', 'White males , 👀', 'from the river to the sea, Palestine will be free 🇵🇸🇵🇸🇵🇸', 'Meerkats!', 'These interactions are the reason why CSPAN needs to be allowed to continue to have the same camera access they did this week', 'Hey, by the way, this wasn’t about the Benjamins it’s just about the fact that you’re anti-American', 'Oh yes people murmuring is less civil than you saying Jews have hypnotized the world. I forgot what new civility actually is.', 'Wow I can’t believe these men and women are the ones who make decision for this nation. Now it makes sense why America don’t like none whites', 'May Hallah wake you up and show what a mistake you are! You are so antisemitic your hate for Jews and Israel is just natural for you. Shame on you!!!', '😂are you guys back in high school? 😆 how embarrassing 🙈 for the republicans of course', 'I know it smell crazy in there', 'Looks like a good trailer trash party about to kick off 😂', 'Just shows how disgusting and immature these Republicans are… The next 2years will be chaotic😡', 'So absolute pathetic. I’m embarrassed for them', 'Ilhaam cumar is the best one', 'you are not belongs to stupid gathers you are Unique Muslims that obliged to stand with Truth that is why they are not fits you there road is not your', 'What kid of deal are they making. Dems need to get out ahead of this… makes me sick', 'she silenced the whites. landheereysanaa', 'SHAME ON YOU! You are ADVOCATING for the ETHNIC CLEANSING of PALESTINIANS', 'Sell outs see you on judgment day', 'qanisiinta hooyadood', 'oh boy, aoc another dumb dumb like Ilan', '#israelcuak']"
7185571411845664046,it’s a bad sign for your majority when the only consensus you can find is to adjourn. 😜,"['its', 'a', 'bad', 'sign', 'for', 'your', 'majority', 'when', 'the', 'only', 'consensus', 'you', 'can', 'find', 'is', 'to', 'adjourn']","['Just put that clerk in charge, she’s real good and seems nice.', 'you married your brother, your opinion does not matter', 'Ilhaan abaayo isa so sharax wadanka madaxweyn noku noqo', 'Please be careful when you go back tonight, I just don’t have a good feeling when the regroup time is 10pm on 1/6 😳 i don’t trust these republicans', 'U married your brother', 'Didn’t you marry your brother?', ""blame your husband his the one who's snitch ever word you tell his make money for your words so I would watch out if I was you and is not there for u"", 'The no sound the longer😳', 'what a circus', 'Can the squad push to bring back masks? Especially bc Jamie Raskin is about to be immunocompromised? He’s one of the good ones! Protect him!!!', 'iphone i gad walal qali codsi walalnimo 🙏😔😥 abayo mcnto 😳', 'They never wanted to do the work.', 'ILHAN OMAR i have never talked to you before today but I want you to help me if you please I am in Uganda and I am in trouble', '🥰🥰🥰🥰🥰', '😳😳😳', '😭😭😭😭😭', 'MASHA Allah you are really good Ilhan 🥰😍😃', 'asc wall sideetahy', '🤣🤣🤣', '😭😭😭😭', '🥰🥰', '😂', 'timaha.maxaakacunay😂😂😂', 'Ilhaaney🧐', 'you voting with the people you claim are so bad is the worst look for you', '🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱', 'asc', 'from the river to the sea, Palestine will be free 🇵🇸🇵🇸🇵🇸', 'How much money did you get voting “yes” on Resolution 888? I hope it’s good enough for you to tell yourself to betray your people', 'hhhhhhhhhh', '#israelcuak', 'Did she really say removing her from a committee is a threat to national security? I would think removing the fox from the henhouse is a good thing.', 'SHAME ON YOU! You are ADVOCATING for the ETHNIC CLEANSING of PALESTINIANS']"
7185351087010909482,"went ""back to where i came from."" 😉 grateful for my trip back to somalia.","['went', 'back', 'to', 'where', 'i', 'came', 'from', 'grateful', 'for', 'my', 'trip', 'back', 'to', 'somalia']","['Im confus guard in Somalia 😂😂from who she scared. Oops my bad she is right to have guard us long she have American flag 😂😂😂', 'Am a Nigeria, Cherish you always. keep up the good work u are doing Allah is your helper and protector.', 'No matter who you are where you come from home always is home', 'is president of #Somali a local person?😳', 'Welcome home our beautiful sister 👑🇸🇴', ""have so much respect for this woman I'm form Nigeria 💯❤️❤️❤️"", 'Bas weeye puntalnd ictiraaf saas bey kuheshay😂😂🇸🇱🇸🇱', 'They don’t know home is the best place to be 🥰', 'Love From Ethiopia 🇪🇹 ❤️', 'Big big love fro Ghana. Strong woman', 'Love from Tigray ❤️❤️❤️❤️Queen 👑👑👑👑👑', 'I have so much respect for this woman 🙏', ""some people don't understand what it means to go back home #I love uh mama Africa"", 'I love u sister. from kenya🥰🥰🥰🥰🥰', 'Queen 👸🏻 🥰', '🥰strong women make sacrifices!', 'welcome home ilhan 🇸🇴 ♥️', ""i'm proud of you rep ilhan omar❤️❤️❤️❤️❤️❤️❤️❤️❤️"", 'boqoradena❤🥰🇸🇱👸🏻', 'my role model🇪🇹🇪🇹🇪🇹here is much love😍😍', 'wallee mesha quumu luud baa isugu yimid😳', 'Proud of you dear', 'stay in U.S and continue your battle, Allah is with you sis', 'One thing in this journey call life is that no one human being can control the destiny of anyone but the creator ( God)', 'Will you stay permently in somalia or will you be going back to the US. President Trump will be happy you went back to live in somalia', 'Queeeney👸🏽🙌🔥', 'Muuse Suldaanimo Habo🥰🥰🥰', 'I am Palestinian 🇵🇸, I respect you and respect your values. Great job sister and it’s time for you to shine in Somalia 🇸🇴', 'They forgot you have a home', ""Don't let them bully you. Go sister"", 'the abdi bodyguards 😂😂', 'And stay there plz 😏', 'Please don’t come back.', 'im sorry sister abshir allah knows better', 'Even though the land was colonized by Rogue state 🇺🇸, salute the people of 🇸🇴 who r not willing to migrate to Satanic state 🇺🇸', 'All of these flags must stop Somalia is one big country no need to divide it up.', 'Can you stay there', 'Your the reason there’s a conflict in lasanoord that’s the reason why you went bk home', 'CANT HANDLE THE TRUTH.', ""don't come back."", 'You should have stayed there you must be a fakeugee', ""you going to Somalia only for show but you can't live there no more position no more power"", 'She is full of hate, Je blesses only those who spread love🖤', 'is it true you with israel sis?????', 'stay there', 'Show him 😂 and he knows himself', 'Yes no love and respect for this country only to make money for herself and her family', ""Black greatness! They can't take it!"", ""When we said that we also meant for you to remain there, hopefully you'll honour our wishes again and remain in your homeland."", 'Actually if they told you back to your home , you should think about it, 😂', 'BUT YOU DIDNT STAY !!!!!!!!!', 'Putland 🔛🔝', 'why not stay there', ""They will reject her I'm the 🇺🇸 & she will come back to her country to be the president, what will u think her relationship with the 🇺🇸 will be"", ""That's what the westen are afraid of, if africans wake up on them there is no where they can to, & is coming"", ""look at this beautiful woman and look at Marjorie Greene and that'll tell you all you need to know about why MTG is the ultimate hater...😁"", 'Got shafted today by the Republicans', 'Please stay there', 'dalkaada waa dalka aduunka ugu quruxda bdan🥰 halkaas ayaa lagaa jecelyahay. tariiqda yaa ku qortay wax laga qaban karo malahan maashallah🥰', 'They fail to realize we’re actually royalty everywhere we go whether they like it or not.', 'Hope you just stay there, we won’t miss you!!😂😂', 'Please stay there forever. You belong there.', 'go back if you have some place u from😂', 'AND STAY THERE', ""Bet you won't live there though😂"", 'congratulations presses sumalya🥰', 'Blah blah blah. Why don’t you stay there then', 'They said go back yo your country Welcom Home Omar', 'Puntland land of queen god Hatshepsut and her royal daughter Ilhan Omar 👏', 'The best of them don’t have nowhere to go to!!!😂', 'Stay there, they need you there more😅', 'Well come home Madame Ilham. We appreciated ur voices to the voiceless ppl of #Tigray in Ethiopia 🇪🇹 during the genocidal war.', 'Stay over there', 'what’s putland😂😂😂😂', 'Stay there 😂😂😂', 'ilham', 'go back Somalia', 'They said take the antisemitism back hone', 'She cheated on her Somali husband', ""You represent Africa not even Somalia. You win and they loose again. We're with you from Nigeria 🇳🇬🇳🇬"", '😂😂😂😂😂', 'After she got kicked out 😅', 'So nice to see you in your own country. Now please stay there', '😂😂😂😂😂', 'stay over there', ""Make sure you open a malimali shop before you go. It's a Somali thing esp. in Kenya."", '1. July. 1960👈is. Independence Day of. SOMALIA. EX. ITALIA. Colony', 'All respects 🙏🙏🙏👍👍👍💙', 'We love you so much keep fighting for the less fortunate people', 'Mashallah Fariid', '🥰', 'Mashallah ilhan Omar i am proud of you. I wish if I meet you one day in my life I am living in Minnesota please I need to meet you one day I love so', 'Queen!!!✊🏼', 'Horay usoco sister', 'Why not😂😂😂', 'She is my Queen!', '🥰🥰🥰🥰', 'keep it up your hard work sis no mater we are right beside you put your chin up high. you know who we are.', 'i support you', ""welcome back home, why putting up US flag we only want to see Somali flags please God bless African's 🇳🇬"", 'My neighbor and representative! My respect dear woman.', '🥰🥰🥰🥰🥰', 'She is amazing. The haters don’t like diversity or knowledge. Just want to be crass and racist😏', 'I invite you to visit Ethiopia, Afar region to❤❤', 'Represent Queen', 'African Queen', ""I LOVE HER. SHE'S MY QUEEN."", 'cute as f', 'You are an inspirational ♥️💚♥️', 'You’re an amazing woman Ilhan we love you nobody can’t stop you', '🥰🥰🥰🥰', 'i love you sister im from Pakistan', 'Aww 🥰 Nothing can beat that love you get from your home country ❤️', ""they can't silence you sister continue your journey 🥰 from Ethiopia"", 'i would love to married with a somalia i love them', 'u are the great', 'welcome back to our home puntland 🇸🇱', '🙏🙏🙏🙏❤️', 'ma she Allah my dear', 'please help Borena people they in hunger northern Ethiopia They are five years drought', 'Did your brother go with you??', '🥰🥰🥰🥰', 'You got an amazing skill of Somali dancing 💃 wow! A true star ⭐️of Somalia 🇸🇴', 'MASHA Allah happiness is the best moments 😊', 'wow! ManshaAlla, this is our voice, eh mie Sultana Rehema!', ""A good leader Ilhan omar I'm from Nigeria republic"", '🥰🥰', 'my favourite💙', 'we Africans proud of u ilhan🥰', 'Amazing to have you home', 'I like the music beats', 'I love you Rep 🥰🥰🥰🥰 you spirit can never be broken', 'God will guide you be blessed sis in Islam and humanity', 'I am from Ethiopia i have so much respect for ellhan oumer she is courageous lady', 'The puntland flag toubs 😭😭❤️❤️❤️man my ppl are hilarious 😂😂❤️❤️❤️', 'maxaykuusoo diren waliga meelad tagtay khayrkama dhacine shidal bahelay iyo dowlad shisheyuhu mamulo wax noso indho indhe miya alow ada wehel kufilan', 'ihlan long live to you and our Africa oromo']"
7185347965127576874,long days of historic humiliation extended 🤣,"['long', 'days', 'of', 'historic', 'humiliation', 'extended']","['Shut the hell up😂😂', 'bad Lady', 'cut ur nails iz important for u 🥰', 'Stay safe and proud of you. From another Muslim sister in Malaysia', 'He he I thought you were updating us on your marriage to your brother', 'I hope you won’t vote for him', 'supprt u all muslim love u im eritrab from usa 🥰', 'I basically support you but you need to mesure more your speach. I worry you end up like Kanye. Good luck.', 'to back in Somalia .', 'please stay safe tomorrow', 'Hakeem Jeffries. I’m only interested in him becoming the speaker of the house.', 'beautiful hijab sister', 'Ilhan let me vote for you \U0001faf6🏼', 'Be safe tomorrow', 'Please be safe tomorrow.', '😂😂😂😂😂😂😂😂😂 ilhaan qoomu luudey', 'You make me so proud to be Minnesotan!!!', 'Please be careful, you doing a great job!', 'Please do what you can to stay safe tomorrow. 2 yrs to the date and sudden lax security doesn’t bode well and we’re concerning for y’all’s safety 😥', 'love your headscarf!!! so cute', 'Your political position is so cheap and is humiliation for African and American as well', '🥰🥰🥰🥰', 'asc wa so noqoney insha allaha .\n,.\nHole ilham insha allaha,i hope to coming back tommrow.\nsee yuo.', 'Forget all this hussle, come to motherland n become a foreign sec.', 'You better go home and stay with your children', 'Just go back😏', 'This didn’t age well.', 'Yahuud babkoda gal yaa ku dhahay 😂😂😂 kakuma ku noqone wlhi', '🥰🥰🥰🥰🥰', '🥰', 'you are the voice, love the way u stand and raise your voice for the ppl in palastine. free palastine ❤❤❤', '😃😃😄😄😁😆😆😇😇😇😇😇😇😇', '🤣', 'you stay safe and wonder why we have Russian troops surrounding our borders 25 and 100 miles away on the East Coast Hawaii Alaska and they have', '🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰', 'Please be safe for us we need you 🥰', 'May Allah bless u', 'Get more stronger than before.💪💪💪💪', 'I stand with palestine', 'Be safe', 'much love ilhanaa', '😂😂😂😂', 'Good luck and stay safe, may Allah protect you and give you luck again', 'MashAAllah lnshaAllah keep going', 'try again but,\nKuma soo noqon doon tid lnsha alh 🤲 cadaw ayaad Somaliland ku thy', 'Keep the faith sister, Allah will keep you safe🙏', 'yes iam with u everything', 'I love you sister 🥰', '🥰🥰🥰', 'Keep fighting we are all behind you and you represent each and everyone of us 🥰', '🥰🥰proud of you from Canada 🇨🇦 allahhh with you', 'I support Omer Ilhan she is Voice of the people.🥰🥰🥰🥰🥰🥰🥰🥰', 'USA Jobcenter Ma leedahay horta ? 🤔😂😂', 'Madam Congresswoman you stay the course and we respect you', '😂😂😂 Just marry your brother again', 'Much love from Canada my dear sister 🥰🥰', 'Na miya laga erayay gurigi cada', 'We won 🙌 landers 😂😂😂', 'No no no you rest naw 😂😂 😂😂😂😂😂😂😂😏😏🥺🥺no no no no no 😁😁', 'Bye', 'Update us on how your husband doing after you cheated on him', 'Bye', 'All the best sis! We are proud of you🥰', 'ni account dia', 'Out Out 😂😂😂😂', 'i wish you guys more votes, may Allah grant you your wish Amin', 'May allah bless you my sister', 'ilham', 'Ilhan is so beautiful MashaAllah.', 'keep your ground', 'Carry on the road', '😂majerten to the world', 'finally they did it no qowmu luud', '🥰🥰🥰', 'Allah is with you and our prayers my dear 💪', 'Filimkaagi waa soo dhamaatay 🤣🤣🤣🤣🤣', 'why you crying bbe😂😂😂', 'ilaahey waa is ku dirtay xilga ku maraagin😁😁😁😁', 'Wa lagu so eryay 😂', 'wanaag ayaan kuu rajeynayaa', 'qooomu luudka hakugu celiyo', 'wixii ku helaan layabay 😁', 'the president of somalia', 'abaayo guuleesi', ""If you can help me to cam to American I'dont any thing except Dat thanks"", 'Why did you accept the marriage of a sufficient man', 'ilhan allaah ha ku xafido', 'naa walal waxaas garan meynee iga wad Africa 😳', 'Go Go 🤣🤣🤣🤣🤣🤣🤣', 'stay safe sister. i will be very grateful if you take me to abroad. i am abig fan of you', 'somaliaaaaaa big up', '🥰', '😂😂😂😂😂😂', 'asc hawaryar Ishan omar am from Somalia 🇸🇴 I wanna to tell you something please', '🥰🥰🥰', 'You are layer', 'the ropot , always ropot ! sorry sis!', '🥰🥰🥰', 'we love u keep it going stand for for those', 'ILAAHN CUMAN 🥺NAAG WAX FARABADAN OGG 😁KEEP GOING😁 THOO I 🥺', '🥰', 'daha madow huruuda ku xiran midabka fadhiga miiska waxasaaran masraka indha kuusha Shan ka waxa ku duran qoota siliska sudhan marada huruuda ah', '🥰🥰🥰🥰🥰🥰', '😂😂😂😂 ooy waxad ahen iska dhiktay, si ay kuso dhawestan qoomluud u tagyertay ,ado xaga alle u dhawado lagu qatay', 'I hope you the best', 'be safe in Sha Allah,we are proud with you', 'Ilham will make it.', 'What if i say I don’t care😁', '🥰🥰🥰', '😅😅😅😅😅😅😅', 'l love u ilhan', ""🥰 have Allah's protection""]"
7167117273864490282,"hi 👋🏽 the problem it’s me. we flipped the minnesota senate, creating a democratic trifecta for the first time in nearly a decade.when minnesota republicans target me in ads all cycle and then lose the election for governor, attorney general, house, and senate. and we won more votes than any other house candidate in minnesota. true f*ck around and find out moment.","['hi', 'the', 'problem', 'its', 'me', 'we', 'flipped', 'the', 'minnesota', 'senate', 'creating', 'a', 'democratic', 'trifecta', 'for', 'the', 'first', 'time', 'in', 'nearly', 'a', 'decadewhen', 'minnesota', 'republicans', 'target', 'me', 'in', 'ads', 'all', 'cycle', 'and', 'then', 'lose', 'the', 'election', 'for', 'governor', 'attorney', 'general', 'house', 'and', 'senate', 'and', 'we', 'won', 'more', 'votes', 'than', 'any', 'other', 'house', 'candidate', 'in', 'minnesota', 'true', 'fck', 'around', 'and', 'find', 'out', 'moment']","['Interesting: explain to us why you cheat on your husband', 'I love you ilham omar', 'from Somalia ✊🏼🇸🇴💙', 'Beautiful daughter of Africa and hope of the Americans & World. We heard you loud&clear you are powerful, brave, brilliant, intelligent.', 'Love you sister 💯❤️☪️', 'ilhaan waxan ahay arday waxaan baahi weyn uqabaa computer 🖥 walalshay waxan rabaa inaad iga caawiso ilaahay dartiis.', 'You are a great lady 🥰', 'Yes queen 👸', 'llhan Omar 👸🏽 we love u', '🥰🥰🥰🥰🥰🥰', 'You are blessed my darling 🥰', 'Waa tii walaalkeed guursatay 😂 trump 2024', '🥰🥰🥰🥰🥰', '🥰🥰🥰', '🥰🥰🥰🥰', 'when are you coming Qatar fifa world cup', 'you are a great representative....I appreciate you fully 🥰', 'Queen🥰', ""You don't break your enemy's source. Succeed wll from Puntland country"", 'I live in mn but don’t get to vote for you, keep doing what you’re doing.', 'I hope they actually do something in the next 2 years and don’t play out safe to try and stay in power', '🥰🥰🥰', '🥰🥰🥰', 'Gabar somaliyeeeeed ilhan omar qurux', 'The best problem!!! 💕', '🥰🥰🥰🥰🥰', 'fire ur social media manager bestie', '❤❤❤', 'guuleyso weligaa diintaadana adogoo hatsata rabi hakula garabgalo', 'Hey ilhan I’m proud of you sister well done', 'I was so worried, but everybody showed up!🥰', 'As we somali we sopport u', 'Congrat🥰🥰', '🙌🙌🙌 Keep up the great work!! We’re with you!!', '🥰🥰🥰🥰', '🥰🥰🥰', 'Horay usoco walaley Ilahay na kuxirnow ❤️', '🥰', 'naa walaley ilaahay ka cabso oo iska dhaaf waxa aad ku dhaqmeysid ay diinta islamka mamnuucday qoma ludka aad udoodeysid iyo gabdhaha uurka iska sorid', '🎉🎉👏🏽👏🏽💕', 'Congratulations Queen 🥰🥰', 'I love this so much', 'Congratulations!!', 'congratulations 🎊', 'Proud of you Habo Ilhan keep going forward❤️☺️', '🥰🥰🥰🥰🥰', 'U are always queen❤️', '🥰🥰🥰', 'keep going sister', 'Keep up the good work!', 'congrats 🥰', 'iphone i gad walal qali codsi walalnimo 🙏😔😥😔', 'illhay kasakow kartidaada ku gartay wax walba', 'True fans', 'Edo idhofi ina ader qaxodiga jogay👏😩😂🙈😍😘💕💕', 'Congrats from IL!', 'congratulations my sister ❤', '🥰🥰', 'alla maxaa jabtay ma tiktok baa iska xoreynee🤭', '🥰🥰🥰', '🥰🥰🥰🥰', ""I stand with you my African Queen we love you I'm proud to you I'm a Muslim Alihamdulilahee from Ethiopia🥰🥰🥰🥰🥰🥰🥰🥰may Allah blessing you my que"", '🥰🥰🥰🥰🥰', '🥰🥰', '🥰🥰🥰🥰', '🥰🥰🥰', '💜💜💜', 'hadal hyntu wa sharaf marka thy qof horu mary🥰🥰', '😂😅abti we love you', '🥰🥰🥰', 'waan ku faraxsanahay guuldarada waa adigii somali ka codooyay qabxa', 'congratulations 🥰', 'Qoomuld dadka waxad utimid Waa la ogyahy 😳', 'ilhaaney garoowe markaa timi anoo qorax kuu taagnaa baa i dhaaftay godob baan kuu haystaa 🥺', 'My sister, I am from Sudan, can you offer me immigration in America?😭😭😭', 'Hadal haynta waa sharaf', '❤️❤️❤️', 'SHAQO la aan ayaan ahay😭😭', 'keep going sister', 'kisses 🥰🥰', 'isooqabo', 'but for real, you are the problem bro', '😂😂😂', 'from Chad 🇹🇩 in Africa 🌍 we supporting you ❤ sister in Islam ☪️', 'come to zanzibar', 'can you help me please my big boss', 'you are salves 21 century 😅😅', 'Being Somali is blessed.', 'W Kevin Mccarthy #Trump 2024', 'The best compliment I got was that I looked like your daughter 😁', 'married her brother 😳', 'since 2016 #Standwithckngresswomen✊🏿', 'hno ilhan maad dhoofisid😁', 'Ilhan Omar, are you with Israel ??? this is serious questions ......', 'plz can you help me gabar wlasha ahaY 😭', 'beautiful ❤️woman masha Allah🥰', 'sister,help me if you feel better', 'he is that person 🙏😭', '🥰🥰🥰', '😂😂😂afka day', 'since wen was putland a country!!!😂', '😂😂😂😂😂', '🥰🥰', 'guuleyso ina adertey shaley ban arkey inad cadaw badan ledahey lkn waxba kama qadanayaa guul gabar mj', 'H', 'noolow sister']"
7163325399655583022,agree with @jamaalbowmanny - it would be great if republicans could,"['agree', 'with', 'jamaalbowmanny', 'it', 'would', 'be', 'great', 'if', 'republicans', 'could']",[]
7162682259093425451,"fired up, ready to go!","['fired', 'up', 'ready', 'to', 'go']",[]
7162669727142120746,a message to every democrat around minnesota out knocking doors and making phone calls today: you are the reason we’re going to win on tuesday. thank you.,"['a', 'message', 'to', 'every', 'democrat', 'around', 'minnesota', 'out', 'knocking', 'doors', 'and', 'making', 'phone', 'calls', 'today', 'you', 'are', 'the', 'reason', 'were', 'going', 'to', 'win', 'on', 'tuesday', 'thank', 'you']",[]
7161526033718676782,imo:,['imo'],[]
